species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Butternut Squash,HortasDoVale-East (HDVE) - bed 27,"3,8",,2021-W33 Butternut Squash HVE27-S,harvest from 2021-W33 Butternut Squash HVE27-S,TRUE,2021-11-01,,,,plantings,weight,Kg
Hokkaido Squash,HortasDoVale-East (HDVE) - bed 27,"14,9",,2021-W33 Hokkaido Squash HVE27-N,harvest from 2021-W33 Hokkaido Squash HVE27-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Dinosaur kale,Summer Green House (SGH) - bed 1 north section,"6,7",,2021-W16 Dinosaur kale SGH1-N,harvest from 2021-W16 Dinosaur kale SGH1-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11,"4,55",,2021-W34 Zucchini HVW11-N,harvest from 2021-W34 Zucchini HVW11-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 5,"4,3",,2021-W23 Zucchini HVW05-N,harvest from 2021-W23 Zucchini HVW05-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 7,"3,7",,2021-W29 Zucchini HVW07-N,harvest from 2021-W29 Zucchini HVW07-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 5,"1,3",,2021-W10 Zucchini WGH5,harvest from 2021-W10 Zucchini WGH5,TRUE,2021-11-01,,,,plantings,weight,Kg
Zucchini,Winter Green House - bed 4,"0,39",,2021-W41 Zucchini WGH4,harvest from 2021-W41 Zucchini WGH4,TRUE,2021-11-01,,,,plantings,weight,Kg
Green peas,HortasDoVale-West (HDVW) - bed 10 north section,1,,2021-W34 Green peas 
Horseradish,HortasDoVale-West (HDVW) - bed 10 south section,"7,9",,2021-W34 Horseradish HVW10-S,harvest from 2021-W34 Horseradish HVW10-S,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 1,"3,6",,2021-W31 Tomatoes small HVW01-N,harvest from 2021-W31 Tomatoes small HVW01-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 3,"0,2",,2021-W15 Tomatoes small HVW03,harvest from 2021-W15 Tomatoes small HVW03,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"0,7",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 1,"2,4",,2021-W31 Tomatoes varied HVW01-N,harvest from 2021-W31 Tomatoes varied HVW01-N,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 3,"0,5",,2021-W15 Tomatoes varied HVW03,harvest from 2021-W15 Tomatoes varied HVW03,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 8,"0,1",,2021-W21 Tomatoes varied HVW08,harvest from 2021-W21 Tomatoes varied HVW08,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 1,"5,1",,2021-W13 Tomatoes varied WGH1,harvest from 2021-W13 Tomatoes varied WGH1,TRUE,2021-11-01,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 6,"1,7",,2021-W14 Tomatoes varied WGH6,harvest from 2021-W14 Tomatoes varied WGH6,TRUE,2021-11-01,,,,plantings,weight,Kg
Butternut Squash,HortasDoVale-West (HDVW) - bed 9 south section,"42,9",,2021-W33 Butternut Squash HVW09-S,harvest from 2021-W33 Butternut Squash HVW09-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Carrot,HortasDoVale-East (HDVE) - bed 2,"5,5",,2021-W22 Carrot HVE02,harvest from 2021-W22 Carrot HVE02,TRUE,2021-11-08,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-West (HDVW) - bed 19,12,,2021-W32 Green cabbage HVW19,harvest from 2021-W32 Green cabbage HVW19,TRUE,2021-11-08,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 19,"7,5",,2021-W32 Kolrabi HVW19,harvest from 2021-W32 Kolrabi HVW19,TRUE,2021-11-08,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 9 north section,"2,4",,2021-W32 Dinosaur kale HVW09-N,harvest from 2021-W32 Dinosaur kale HVW09-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 11,"0,48",,2021-W34 Zucchini HVW11-N,harvest from 2021-W34 Zucchini HVW11-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 5,"1,325",,2021-W23 Zucchini HVW05-N,harvest from 2021-W23 Zucchini HVW05-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Zucchini,HortasDoVale-West (HDVW) - bed 7,"1,05",,2021-W29 Zucchini HVW07-N,harvest from 2021-W29 Zucchini HVW07-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Green peas,HortasDoVale-West (HDVW) - bed 10 north section,"1,6",,2021-W34 Green peas HVW10-N,harvest from 2021-W34 Green peas HVW10-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Green pea pods,HortasDoVale-West (HDVW) - bed 10 north section,"4,02",,2021-W34 Green pea pods HVW10-N,harvest from 2021-W34 Green pea pods HVW10-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Spinaches,HortasDoVale-West (HDVW) - bed 15 south section,"0,58",,2021-W41 Spinaches TomatosHVW15-S,harvest from 2021-W41 Spinaches HVW15-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Spinaches,HortasDoVale-West (HDVW) - bed 23,"0,4",,2021-W37 Spinaches HVW23-S,harvest from 2021-W37 Spinaches HVW23-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Green beans dwarf normal,HortasDoVale-East (HDVE) - bed 26 south section,"6,3",,2021-W36 Green beans dwarf normal HVE26-S,harvest from 2021-W36 Green beans dwarf normal HVE26-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23,"0,9",,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23,"3,1",,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Fennel,HortasDoVale-West (HDVW) - bed 23 north section,"4,2",,2021-W36 Fennel bulb HVW23-N,harvest from 2021-W36 Fennel bulb HVW23-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 25 north section,1,,2021-W34 Sprouting turnip HVE25-N,harvest from 2021-W34 Sprouting turnip HVE25-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Hot peppers,HortasDoVale-West (HDVW) - bed 20 south section,"0,5",,2021-W24 Hot peppers HVW20-S,harvest from 2021-W24 Hot peppers HVW20-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-West (HDVW) - bed 23 north section,"0,9",,2021-W34 Mizuna purple HVW23-N,harvest from 2021-W34 Mizuna purple HVW23-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Mizuna green,HortasDoVale-West (HDVW) - bed 23 north section,"0,7",,2021-W34 Mizuna green HVW23-N,harvest from 2021-W34 Mizuna green HVW23-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"4,5",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,TRUE,2021-11-08,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"4,4",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,TRUE,2021-11-08,,,,plantings,weight,Kg
Turnip greens,HortasDoVale-East (HDVE) - bed 25 north section,"10,65",,2021-W34 Turnip greens HVE25-N,harvest from 2021-W34 Turnip greens HVE25-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Turnip,HortasDoVale-West (HDVW) - bed 10 south section,"7,7",,2021-W36 Turnip HVW10-S,harvest from 2021-W36 Turnip HVW10-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Peppers,HortasDoVale-West (HDVW) - bed 20 north section,"1,9",,2021-W24 Peppers HVW20-N,harvest from 2021-W24 Peppers HVW20-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Padron peppers,HortasDoVale-West (HDVW) - bed 20 south section,"0,2",,2021-W24 Padron peppers HVW20-S,harvest from 2021-W24 Padron peppers HVW20-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Peppers,Winter Green House - bed 2,"1,5",,2021-W35 Peppers WGH2,harvest from 2021-W35 Peppers WGH2,TRUE,2021-11-08,,,,plantings,weight,Kg
Horseradish,HortasDoVale-West (HDVW) - bed 10 south section,6,,2021-W34 Horseradish HVW10-S,harvest from 2021-W34 Horseradish HVW10-S,TRUE,2021-11-08,,,,plantings,weight,Kg
Rucula,Summer Green House (SGH) - bed 3 north section,"0,5",,2021-W27 Rucula SGH3-N,harvest from 2021-W27 Rucula SGH3-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Rucula,Summer Green House (SGH) - bed 4 north section,1,,2021-W35 Rucula SGH4-N,harvest from 2021-W35 Rucula SGH4-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 3 north section,"0,8",,2021-W27 Parsley SGH3-N,harvest from 2021-W27 Parsley SGH3-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 4 north section,"0,9",,2021-W29 Parsley SGH4-N,harvest from 2021-W29 Parsley SGH4-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Parsley,HortasDoVale-West (HDVW) - bed 15 north section,"0,75",,2021-W31 Parsley HVW15-N,harvest from 2021-W31 Parsley HVW15-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomato roma,Winter Green House - bed 2,"2,4",,2021-W34 Tomato roma WGH2,harvest from 2021-W34 Tomato roma WGH2,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes small,HortasDoVale-West (HDVW) - bed 1,"1,3",,2021-W31 Tomatoes small HVW01-N,harvest from 2021-W31 Tomatoes small HVW01-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes small,Winter Green House - bed 6,"0,29",,2021-W14 Tomatoes small WGH6,harvest from 2021-W14 Tomatoes small WGH6,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 1,"0,9",,2021-W31 Tomatoes varied HVW01-N,harvest from 2021-W31 Tomatoes varied HVW01-N,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 3,"0,3",,2021-W15 Tomatoes varied HVW03,harvest from 2021-W15 Tomatoes varied HVW03,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes varied,HortasDoVale-West (HDVW) - bed 8,"0,2",,2021-W21 Tomatoes varied HVW08,harvest from 2021-W21 Tomatoes varied HVW08,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 1,"4,4",,2021-W13 Tomatoes varied WGH1,harvest from 2021-W13 Tomatoes varied WGH1,TRUE,2021-11-08,,,,plantings,weight,Kg
Tomatoes varied,Winter Green House - bed 6,"1,15",,2021-W14 Tomatoes varied WGH6,harvest from 2021-W14 Tomatoes varied WGH6,TRUE,2021-11-08,,,,plantings,weight,Kg
Swiss chard,Summer Green House (SGH) - bed 1 south section,"0,2",,2021-W19 Swiss chard SGH1-S,harvest from 2021-W19 Swiss chard SGH1-S,TRUE,2021-11-15,,,,plantings,weight,Kg
Swiss chard,HortasDoVale-West (HDVW) - bed 13 north section,"1,3",,2021-W27 Swiss chard HVW13-N,harvest from 2021-W27 Swiss chard HVW13-N,TRUE,2021-11-15,,,,plantings,weight,Kg
Swiss chard,HortasDoVale-West (HDVW) - bed 15 south section,"3,2",,2021-W36 Swiss chard HVW15-S,harvest from 2021-W36 Swiss chard HVW15-S,TRUE,2021-11-15,,,,plantings,weight,Kg
Swiss chard,HortasDoVale-West (HDVW) - bed 4 north section,"3,25",,2020-0 Swiss chard Autumn HVW04-N,harvest from 2020-0 Swiss chard Autumn HVW04-N,TRUE,2021-11-15,,,,plantings,weight,Kg
Celery,HortasDoVale-West (HDVW) - bed 15 north section,"2,2",,2021-W31 Celery HVW15-N,harvest from 2021-W31 Celery HVW15-N,TRUE,2021-11-15,,,,plantings,weight,Kg
Celery,HortasDoVale-West (HDVW) - bed 8,"2,2",,2021-W22 Celery HVW08-N,harvest from 2021-W22 Celery HVW08-N,TRUE,2021-11-15,,,,plantings,weight,Kg
Leek,HortasDoVale-East (HDVE) - bed 23,"14,55",,2021-W13 Leek HVE23,harvest from 2021-W13 Leek HVE23,TRUE,2021-11-15,,,,plantings,weight,Kg
Dill,HortasDoVale-West (HDVW) - bed 15 south section,"0,55",,2021-W36 Dill HVW15-S,harvest from 2021-W36 Dill HVW15-S,TRUE,2021-11-15,,,,plantings,weight,Kg
Sweet potato,HortasDoVale-East (HDVE) - bed 4 north section,"12,5",,2021-W24 Sweet potato HVE04-N,harvest from 2021-W24 Sweet potato HVE04-N,TRUE,2021-11-15,,,,plantings,weight,Kg
Aubergine,HortasDoVale-West (HDVW) - bed 14,"3,5",,2021-W15 Aubergine HVW14,harvest from 2021-W15 Aubergine HVW14,TRUE,2021-11-15,,,,plantings,weight,Kg
Aubergine,HortasDoVale-West (HDVW) - bed 17,"7,7",,2021-W21 Aubergine HVW17,harvest from 2021-W21 Aubergine HVW17,TRUE,2021-11-15,,,,plantings,weight,Kg
Beetroot,HortasDoVale-West (HDVW) - bed 1,"2,5",,2021-W32 Beetroot HVW01-N,harvest from 2021-W32 Beetroot HVW01-N,TRUE,2021-11-15,,,,plantings,weight,Kg
Beetroot,HortasDoVale-West (HDVW) - bed 3,2,,2021-W16 Beetroot HVW03,harvest from 2021-W16 Beetroot HVW03,TRUE,2021-11-15,,,,plantings,weight,Kg
